Planta,Conta do Mês,Série da Nota Fiscal,Nº Nota Fiscal,Vencimento,Emissão,Código de Barras,Chave de Acesso,Leitura Anterior,Leitura Atual,Consumo de Água m³,Consumo de Esgoto m³,Valor Água R$,Valor Esgoto R$,Total R$,Nível de Informações da Fatura,Observações,Devolução Revisão Fatura,Multa Esg. Não Doméstico R$,Tx. Outros R$,Multa Débitos R$,Multa Créditos R$,Multa Retenção R$,Multa Acréscimo R$,Parcelamento,Taxa Serviços,Tx. Regulação - TROF,Tx. de Regulação - TRCF,Tx. de Drenagem,Tx de Coleta,Tarifa Variável Água,Tarifa Variável Esgoto,Desconto Tarifário Esgoto,Desconto Tarifário Água,Tx de Lixo,TX. Repasse Uso Recursos Hid,TX. Recursos Hídrico Esgoto,Multa REF VCTO,Taxa Serviço Básico,Juros de Mora REF VCTO,Atualização Monetária REF VCTO,Descrição da Nota,Número Instalação,Número Medidor,Número Cliente,Código de Ligação (RGI),Hidrômetro,Número Contrato,Identificador de Usuário,Código de Consumidor
YD,01/05/2021,,052021,17/06/2021,17/05/2021,00,0,17/04/2021,17/05/2021,0,0,0,0,164.01,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,73.3,0,0,0,0,0,0,0,0,0,67.4,0,,,,,403813-4,4038134032022001,,,
YD,01/04/2022,,042022,18/05/2022,18/04/2022,826800000000733014760009000000010405381322040001,0,18/03/2022,18/04/2022,0,0,0,0,73.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,73.3,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/09/2021,,092021,18/10/2021,18/09/2021,00,0,18/08/2021,18/09/2021,0,0,0,0,73.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,73.3,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/06/2021,,062021,19/07/2021,19/06/2021,00,0,19/05/2021,19/06/2021,0,0,0,0,73.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,73.3,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/07/2021,,082021,16/09/2021,16/08/2021,00,0,16/07/2021,16/08/2021,0,0,0,0,73.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/06/2022,,4660134,18/07/2022,27/06/2022,826600000002733014760009000000010405381322060009,0,27/05/2022,27/06/2022,0,0,0,0,73.3,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,73.3,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/05/2022,,4613211,17/06/2022,17/05/2022,826700000001733014760009000000010405381322050000,0,17/04/2022,17/05/2022,0,0,0,0,73.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,73.3,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/07/2022,,4691907,17/08/2022,17/07/2022,826400000012024414760009000000010405381322070008,0,17/06/2022,17/07/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/08/2022,,4722909,19/09/2022,19/08/2022,826300000013024414760009000000010405381322080007,0,19/07/2022,19/08/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/09/2022,,4756853,18/10/2022,01/09/2022,826200000014024414760009000000010405381322090006,0,18/08/2022,18/09/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/10/2022,,4785739,18/11/2022,01/10/2022,826900000017024414760009000000010405381322100003,0,01/09/2022,01/10/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,102.44,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/11/2022,,4813933,19/12/2022,19/11/2022,826800000018024414760009000000010405381322110002,0,19/10/2022,19/11/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/11/2022,,4847754,18/01/2023,01/12/2022,826700000019024414760009000000010405381322120001,0,01/11/2022,01/12/2022,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/01/2023,,4879870,20/02/2023,10/02/2023,826900000017024414760009000000010405381323010003,0,10/01/2023,10/02/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,102.44,0,0,0,0,0,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/06/2023,,5032741,18/07/2023,18/06/2023,00,0,18/05/2023,18/06/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/11/2023,,5184437,18/12/2023,18/11/2023,826700000019024414760009000000010405381323110001,0,18/10/2023,23/11/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/12/2023,,5214951,18/01/2024,18/12/2023,826600000010024414760009000000010405381323120000,0,18/11/2023,18/12/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/08/2023,,5120773,18/10/2023,01/09/2023,00,0,01/08/2023,01/09/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/10/2023,,5153886,20/11/2023,01/10/2023,826800000018024414760009000000010405381323100002,0,01/09/2023,01/10/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/08/2023,,5089703,18/09/2023,01/08/2023,826200000014024414760009000000010405381323080006,0,01/07/2023,01/08/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/07/2023,,5060391,18/08/2023,01/07/2023,826000000016045214760006000000010405381323070007,0,01/06/2023,01/07/2023,0,0,0,0,104.52,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,2.05,0,0.03,0,,,,,403813-4,4038134032022001,,,
YD,01/05/2023,,4998420,19/06/2023,01/05/2023,00,0,01/04/2023,01/05/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/04/2023,,4968777,18/05/2023,01/04/2023,826600000010024414760009000000010405381323040000,0,01/03/2023,01/04/2023,0,0,0,0,102.44,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,0,0,0,0,,,,,403813-4,4038134032022001,,,
YD,01/03/2023,,4941560,18/04/2023,01/03/2023,826200000014045414760004000000010405381323030001,0,01/02/2023,01/03/2023,0,0,0,0,104.54,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,2.05,0,0.05,0,,,,,403813-4,4038134032022001,,,
YD,01/02/2023,,4908631,20/03/2023,01/02/2023,826600000010075814760007000000010405381323020002,0,01/01/2023,01/02/2023,0,0,0,0,107.58,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,102.44,0,0,4.1,0,1.04,0,,,,,403813-4,4038134032022001,,,
YD,01/02/2022,,151207019,20/04/2022,14/04/2022,82680000001 8 52141535000 3 00202215120 9 70190100104 3,0,14/02/2022,14/03/2022,11,11,76.07,76.07,152.14,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25866567-0,,,,
YD,01/04/2022,,151549208,22/05/2022,11/05/2022,826200000014718815350001002022151548920801001040,0,03/04/2022,03/05/2022,12,12,85.94,85.94,171.88,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25866567-0,,,,
YD,01/05/2022,,151907841,21/06/2022,13/06/2022,826800000026001515350005002022151902784101001047,0,11/05/2022,11/06/2022,13,13,95.82,95.82,200.15,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6.48,0,2.03,0,,,,,25866567-0,,,,
YD,01/06/2022,,152262296,23/07/2022,11/07/2022,826100000015402215350008002022152264229601001048,0,11/06/2022,11/07/2022,10,10,70.11,70.11,140.22,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25866567-0,,,,
YD,01/07/2022,,152623097,19/08/2022,10/08/2022,826200000014503015350005002022152629309701001047,0,09/07/2022,09/08/2022,10,10,75.15,75.15,150.3,Financeiro Incompleto,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/08/2022,,152982167,21/09/2022,12/09/2022,826700000019503015350005002022152983216701001044,0,10/08/2022,10/09/2022,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/09/2022,,153324974,22/10/2022,13/10/2022,826400000012503015350005002022153320497401001043,0,10/09/2022,10/10/2022,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/10/2022,,153679843,21/11/2022,11/11/2022,826000000016503015350005002022153676984301001041,0,10/10/2022,10/11/2022,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/11/2022,0,154050174,19/12/2022,08/12/2022,826200000014503015350005002022154054017401001049,0,07/11/2022,07/12/2022,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/12/2022,0,150155339,22/01/2023,11/01/2023,826300000013503015350005002023150150533901001040,0,10/12/2022,10/01/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/01/2023,0,150536773,20/02/2023,09/02/2023,826700000019503015350005002023150531677301001041,0,11/01/2023,11/02/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/02/2023,0,150896173,21/03/2023,13/03/2023,826100000015503015350005002023150895617301001047,0,09/02/2023,09/03/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/03/2023,0,151260639,23/04/2023,12/04/2023,826800000018543515350006002023151265063901001048,0,11/03/2023,11/04/2023,10,10,101.66,75.15,154.35,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3.01,0,1.04,0,0.0,,,,25866567-0,,,,
YD,01/04/2023,0,151620771,22/05/2023,09/05/2023,826000000016503015350005002023151620077101001046,0,09/04/2023,09/05/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/05/2023,0,151994435,24/06/2023,12/06/2023,826700000019503015350005002023151992443501001046,0,12/05/2023,12/06/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/06/2023,0,152352142,21/07/2023,13/07/2023,826400000012592015350008002023152354214201001044,0,10/06/2023,10/07/2023,10,10,79.6,79.6,159.2,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/07/2023,0,152734782,21/08/2023,15/08/2023,826200000014687415350002002023152735478201001045,0,08/07/2023,08/08/2023,10,10,84.37,84.37,168.74,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/08/2023,0,153088591,28/09/2023,15/09/2023,826100000056463815350004002023153089859101001047,0,11/08/2023,11/09/2023,25,25,273.19,273.19,546.38,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/09/2023,0,153460484,22/10/2023,11/10/2023,826100000023442615350000002023153469048401001044,0,09/09/2023,09/10/2023,13,13,122.13,122.13,244.26,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/10/2023,0,153835412,21/11/2023,17/11/2023,826100000023442615350000002023153832541201001040,0,09/10/2023,09/11/2023,13,13,122.13,122.13,244.26,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/11/2023,0,154220445,23/12/2023,12/12/2023,826900000017687415350002002023154228044501001042,0,10/11/2023,10/12/2023,10,10,84.37,84.37,168.74,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,25866567-0,,,,
YD,01/03/2022,,150039248,05/05/2022,18/04/2022,826100000148817214740000002022150037924801001042,0,05/03/2022,05/04/2022,119,0,"1,451.12",0,"1,481.72",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,24.89,0,0,0,,,,,414-6,,,,
YD,01/04/2022,,150052108,06/06/2022,16/05/2022,826800000083194914740007002022150052210801001046,0,05/04/2022,05/05/2022,73,0,819.49,0,819.49,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/05/2022,,150064679,05/07/2022,13/06/2022,826500000201170014740006002022150060467901001041,0,13/05/2022,13/06/2022,158,0,"2,017",0,"2,017",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/06/2022,,150078311,04/08/2022,11/07/2022,826600000135503414740004002022150078831101001046,0,04/06/2022,04/07/2022,99,0,"1,350.34",0,"1,350.34",Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/07/2022,,150090369,05/09/2022,05/08/2022,826900000108981814740008002022150094036901001044,0,02/07/2022,02/08/2022,83,0,"1,098.18",0,"1,098.18",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/08/2022,,150103252,05/10/2022,14/09/2022,826500000151038714740008002022150102325201001048,0,03/08/2022,03/09/2022,107,0,"1,476.42",0,"1,503.87",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,27.01,0,0.44,0,,,,,414-6,,,,
YD,01/09/2022,,150115829,04/11/2022,14/10/2022,826800000158867414740003002022150110582901001047,0,04/09/2022,04/10/2022,114,0,"1,586.74",0,"1,586.74",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/10/2022,,150129074,05/12/2022,04/11/2022,826600000135188214740006002022150128907401001041,0,04/10/2022,04/11/2022,97,0,"1,318.82",0,"1,318.82",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/11/2022,,150141872,05/01/2023,08/12/2022,826700000175758614740002002022150144187201001042,0,05/11/2022,05/12/2022,126,0,"1,775.86",0,"1,775.86",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/12/2022,,150003565,06/02/2023,10/01/2023,826000000073199414740001002023150002356501001040,0,04/12/2022,04/01/2023,59,0,719.94,0,719.94,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/02/2023,,150029477,05/04/2023,09/03/2023,826700000134339314740004002023150028947701001044,0,06/02/2023,06/03/2023,97,0,"1,318.82",0,"1,333.93",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14.4,0,0.71,0,,,,,414-6,,,,
YD,01/03/2023,,150043018,05/05/2023,13/04/2023,826400000152875414740006002023150044301801001043,0,04/03/2023,04/04/2023,113,0,"1,570.98",0,"1,587.54",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,16.29,0,0.27,0,,,,,414-6,,,,
YD,01/04/2023,,150056898,05/06/2023,19/05/2023,826800000158709814740003002023150051689801001041,0,03/04/2023,03/05/2023,113,0,"1,570.98",0,"1,570.98",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/05/2023,0,150070195,05/07/2023,21/06/2023,826500000169368614740000002023150077019501001044,0,05/05/2023,05/06/2023,115,0,"1,647.41",0,"1,636.86",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,33.98,0,39.49,6.1,,,,,414-6,,,,
YD,01/06/2023,0,150084457,07/08/2023,21/07/2023,826500000144049814740004002023150085445701001049,0,05/06/2023,05/07/2023,94,0,"1,404.98",0,"1,404.98",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/07/2023,0,150098823,05/09/2023,24/08/2023,826900000165358414740003002023150093882301001047,0,06/07/2023,06/08/2023,106,0,"1,635.84",0,"1,635.84",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/08/2023,0,150112788,05/10/2023,15/09/2023,826300000153055514740004002023150119278801001043,0,06/08/2023,06/09/2023,97,0,"1,476.99",0,"1,505.55",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,28.1,0,0.46,0,,,,,414-6,,,,
YD,01/09/2023,0,150127139,06/11/2023,26/10/2023,826700000142240414740003002023150127713901001048,0,04/09/2023,04/10/2023,94,0,"1,424.04",0,"1,424.04",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/10/2023,0,150140451,05/12/2023,27/11/2023,826700000134181414740009002023150143045101001043,0,06/10/2023,06/11/2023,88,0,"1,318.14",0,"1,318.14",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/11/2023,0,150154300,05/01/2024,13/12/2023,826000000156828914740000002023150150430001001048,0,06/11/2023,06/12/2023,103,0,"1,582.89",0,"1,582.89",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/12/2023,0,150003714,05/02/2024,06/02/2024,826900000108180814740007002024150001371401001040,0,07/12/2023,07/01/2024,71,0,"1,018.08",0,"1,018.08",Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,414-6,,,,
YD,01/02/2022,,151200783,20/04/2022,14/04/2022,82670000000 1 64521535000 2 00202215120 9 07830100104 2,0,14/02/2022,14/03/2022,10,10,32.26,32.26,64.52,Financeiro Incompleto,,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13042475-7,,,,
YD,01/04/2022,,151546353,22/05/2022,11/05/2022,826300000005645215350002002022151548635301001049,0,11/04/2022,11/05/2022,10,10,32.26,32.26,64.52,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13042475-7,,,,
YD,01/05/2022,,151902509,26/06/2022,20/06/2022,826100000098316115350001002022151902250901001041,0,11/05/2022,11/06/2022,58,58,464.78,464.78,931.61,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.76,0,,,,,13042475-7,,,,
YD,01/06/2022,,152266055,23/07/2022,13/07/2022,826300000005701815350007002022152264605501001040,0,09/06/2022,09/07/2022,10,10,34.17,34.17,70.18,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.55,0,,,,,13042475-7,,,,
YD,01/07/2022,,152618782,19/08/2022,10/08/2022,826500000003776015350007002022152611878201001046,0,10/07/2022,10/08/2022,10,10,36.62,36.62,77.6,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4.22,0,0.14,0,0.0,,,,13042475-7,,,,
YD,01/08/2022,,152970798,21/09/2022,12/09/2022,826700000001752615350002002022152975079801001045,0,10/08/2022,10/09/2022,10,10,36.62,36.62,75.26,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.62,0,0.0,,,,13042475-7,,,,
YD,01/09/2022,,153326969,27/10/2022,18/10/2022,826600000085058815350002002022153320696901001045,0,10/09/2022,10/10/2022,37,37,402.94,402.94,805.88,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/10/2022,,153684819,21/11/2022,10/11/2022,826700000019666815350002002022153684481901001042,0,10/10/2022,10/11/2022,10,10,75.15,75.15,166.68,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,16.12,0,0.26,0,0.0,,,,13042475-7,,,,
YD,01/11/2022,0,154048908,19/12/2022,08/12/2022,826900000017503015350005002022154047890801001045,0,07/11/2022,07/12/2022,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/12/2022,0,150163835,22/01/2023,11/01/2023,826600000010503015350005002023150168383501001044,0,10/12/2022,10/01/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/01/2023,0,150530440,20/02/2023,09/02/2023,826300000013503015350005002023150531044001001047,0,11/01/2023,11/02/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/02/2023,0,150886327,21/03/2023,13/03/2023,826700000019503015350005002023150887632701001042,0,09/02/2023,09/03/2023,10,10,249.43,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/03/2023,0,151260555,23/04/2023,12/04/2023,826700000019503015350005002023151265055501001048,0,11/03/2023,11/04/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/05/2023,0,151987793,24/06/2023,13/06/2023,826700000019503015350005002023151984779301001045,0,12/05/2023,12/06/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/05/2023,0,151987793,24/06/2023,16/06/2023,826700000019503015350005002023151984779301001045,0,12/05/2023,12/06/2023,10,10,75.15,75.15,150.3,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/06/2023,0,152355818,21/07/2023,13/07/2023,826000000016592015350008002023152354581801001040,0,10/06/2023,10/07/2023,10,10,79.6,79.6,159.2,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/07/2023,0,152732382,21/08/2023,15/08/2023,826000000016687415350002002023152735238201001043,0,08/07/2023,08/08/2023,10,10,84.37,84.37,168.74,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
YD,01/08/2023,0,153088597,23/09/2023,12/09/2023,826700000019687415350002002023153089859701001041,0,11/08/2023,11/09/2023,10,10,84.37,84.37,168.74,Completo,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,13042475-7,,,,
